# Threat Intelligence Export Feed
# Dataset Version: 1.0
# Generated: 2025-03-10
#
# Column Definitions:
# record_id           -> Unique record identifier for the threat event
# src_ip              -> Source IP address involved in the activity
# dst_ip              -> Destination IP observed in telemetry
# indicator_value     -> Main indicator (hash/domain/url/ip)
# indicator_type      -> Type of IOC (md5, sha256, domain, url, ip)
# first_seen_epoch    -> First observed timestamp in epoch format
# last_seen_epoch     -> Last observed timestamp in epoch format (may be empty if still active)
# severity_score      -> Threat severity score (0-100)
# confidence_score    -> Confidence in detection (0-100)
# campaign            -> Associated malware campaign or threat actor
# context_details     -> Complex structured metadata (JSON-like string with host/user/process info)
# tags                -> Pipe-separated classification tags
# analyst_note        -> Analyst investigation note
# reviewed            -> Whether the IOC has been reviewed (true/false)
record_id,src_ip,dst_ip,indicator_value,indicator_type,first_seen_epoch,last_seen_epoch,severity_score,confidence_score,campaign,context_details,tags,analyst_note,reviewed
R01500,42.50.27.69,10.0.8.99,secure-login.org,domain,1705313090,1706548477,84,66,Mirai,"{host:OPS-SRV03,user:admin,process:chrome.exe,geo:NL,asn:AS56331}",lateral|recon,Possible lateral movement,true
R01501,178.75.48.119,10.0.19.167,http://secure-login.top/panel.bin,url,1705818985,1706541900,95,66,Emotet,"{host:DEV-LT07,user:guest,process:rundll32.exe,geo:IR,asn:AS12811}",loader|lateral|download|dropper,Suspicious download observed,true
R01502,217.204.102.200,10.0.5.26,babfd5aa3fe0a2dc5d8d5a17fb1dd9ab,md5,1705682305,1706919342,71,95,BlackCat,"{host:SALES-PC09,user:analyst,process:chrome.exe,geo:RU,asn:AS29572}",email|scanner|malware|ransomware,Requires further investigation,true
R01503,172.60.196.185,10.0.20.107,a44b7b71100461558fdb86f2f0f654a5,md5,1704991470,1706942167,88,61,TrickBot,"{host:DEV-LT07,user:asmith,process:chrome.exe,geo:CN,asn:AS45146}",apt|loader|beacon|email,Confirmed malicious beacon,true
R01504,53.199.245.211,10.0.18.8,cfb0095e788ee0b25986fbb66dde51b6,md5,1704864710,1706727862,93,93,LockBit,"{host:SALES-PC09,user:admin,process:wscript.exe,geo:IR,asn:AS43543}",download|apt|infostealer|email,Possible lateral movement,false
R01505,22.75.248.34,10.0.2.65,http://secure-login.cn/stage.bin,url,1705915443,1706302981,94,76,RedLine,"{host:HR-PC17,user:mwong,process:outlook.exe,geo:IR,asn:AS2560}",email|download,Suspicious download observed,true
R01506,41.29.29.114,10.0.8.143,update-check.org,domain,1706043312,,61,65,RedLine,"{host:DEV-LT07,user:admin,process:chrome.exe,geo:DE,asn:AS29267}",phishing|email|lateral|malware,Requires further investigation,false
R01507,162.98.68.216,10.0.7.93,216.49.44.169,ip,1705781341,1706221622,69,73,QakBot,"{host:FIN-SRV01,user:asmith,process:rundll32.exe,geo:RU,asn:AS10842}",loader|recon,Automated detection alert,true
R01508,227.69.49.4,10.0.16.254,update-check.top,domain,1705679375,1706344212,96,50,QakBot,"{host:SALES-PC09,user:mwong,process:wscript.exe,geo:CN,asn:AS15753}",infostealer|email|scanner|phishing,Automated detection alert,false
R01509,250.122.143.40,10.0.14.239,77.86.206.178,ip,1704245290,1705320182,95,53,BlackCat,"{host:EDGE-GW01,user:asmith,process:chrome.exe,geo:DE,asn:AS35822}",email|recon,Suspicious download observed,false
R01510,57.82.7.78,10.0.5.78,131.159.213.173,ip,1704914202,1705263940,84,98,Mirai,"{host:OPS-SRV03,user:admin,process:rundll32.exe,geo:RU,asn:AS19056}",malware|infostealer|ransomware,Requires further investigation,true
R01511,184.97.90.96,10.0.19.223,dc7bdc426becfcab212f8e4db0fd8666,md5,1705914033,1707542047,40,84,Unknown,"{host:OPS-SRV03,user:admin,process:rundll32.exe,geo:CN,asn:AS50837}",apt|dropper|infostealer,Suspicious download observed,true
R01512,244.70.148.161,10.0.20.66,http://secure-login.top/stage.bin,url,1704342212,,93,61,LockBit,"{host:SALES-PC09,user:admin,process:outlook.exe,geo:CN,asn:AS59353}",loader|recon|download|email,Suspicious download observed,true
R01513,84.20.167.74,10.0.12.134,c784a762ed355af7efbfda93888cbb1b,md5,1705258634,1705358339,61,50,BlackCat,"{host:FIN-SRV01,user:analyst,process:rundll32.exe,geo:KP,asn:AS46673}",beacon|ransomware|recon|dropper,Requires further investigation,true
R01514,20.245.80.252,10.0.3.166,auth-panel.org,domain,1704701198,1706102376,77,46,Mirai,"{host:HR-PC17,user:asmith,process:cmd.exe,geo:KP,asn:AS63545}",apt|email,Suspicious download observed,true
R01515,111.134.249.61,10.0.12.133,http://update-check.net/drop.bin,url,1704875459,1706432982,51,45,CobaltStrike,"{host:EDGE-GW01,user:asmith,process:wscript.exe,geo:RU,asn:AS57409}",c2|lateral|ransomware,Possible lateral movement,true
R01516,98.249.109.154,10.0.19.147,http://secure-login.cn/drop.bin,url,1705950068,1707920829,87,70,CobaltStrike,"{host:HR-PC17,user:svc_backup,process:chrome.exe,geo:NL,asn:AS32295}",beacon|dropper|scanner|loader,Possible lateral movement,false
R01517,200.180.69.245,10.0.10.239,http://backup-sync.xyz/panel.bin,url,1706042465,1707228121,47,78,RedLine,"{host:DEV-LT07,user:asmith,process:chrome.exe,geo:NL,asn:AS46803}",infostealer|lateral,Automated detection alert,false
R01518,121.123.172.151,10.0.3.99,5a4e0ffd1df231cc938270d167170116f72cceb46bc4a1c1d517d1a151495ed1,sha256,1704320055,1704711092,78,75,TrickBot,"{host:DEV-LT07,user:svc_backup,process:outlook.exe,geo:DE,asn:AS6134}",dropper|email|recon,Confirmed malicious beacon,true
R01519,63.20.160.48,10.0.11.113,0d7bc57b73d0d60ce2917b429e622ffac87f651592d043f95de22e63fb5022ff,sha256,1705961306,1706133874,48,62,LockBit,"{host:HR-PC17,user:analyst,process:powershell.exe,geo:CN,asn:AS9662}",lateral|recon|beacon|phishing,Possible lateral movement,false
R01520,204.137.231.98,10.0.17.56,126.45.48.238,ip,1705148764,1706855298,98,97,RedLine,"{host:DEV-LT07,user:svc_backup,process:rundll32.exe,geo:IR,asn:AS35627}",apt|malware,Possible lateral movement,false
R01521,176.151.79.195,10.0.2.249,auth-panel.xyz,domain,1704175257,,100,89,CobaltStrike,"{host:FIN-SRV02,user:admin,process:wscript.exe,geo:DE,asn:AS19916}",loader|phishing,Requires further investigation,false
R01522,249.73.94.163,10.0.15.208,http://data-node.org/payload.bin,url,1704756786,1705269352,70,93,TrickBot,"{host:HR-PC17,user:jdoe,process:wscript.exe,geo:IR,asn:AS50910}",download|dropper|apt,Automated detection alert,true
R01523,242.194.70.105,10.0.1.168,http://backup-sync.net/panel.bin,url,1704770042,1705285872,99,67,BlackCat,"{host:HR-PC17,user:analyst,process:rundll32.exe,geo:NL,asn:AS61423}",email|phishing|recon|download,Confirmed malicious beacon,false
R01524,11.33.244.158,10.0.8.149,2e00eef878c986b94d3d9e6771fe6649e951d854e313098116891d0437a9a621,sha256,1704864675,1705689310,77,63,Emotet,"{host:EDGE-GW01,user:asmith,process:rundll32.exe,geo:DE,asn:AS64866}",ransomware|lateral,Confirmed malicious beacon,false
R01525,253.139.181.37,10.0.1.127,117.32.49.188,ip,1704198389,1704246571,64,64,APT29,"{host:ENG-LT02,user:asmith,process:powershell.exe,geo:RU,asn:AS38527}",apt|phishing|c2|loader,Automated detection alert,false
R01526,38.100.157.238,10.0.12.39,3a438ed375c8b81a437f22d16e310496,md5,1704995725,1705904275,92,61,LockBit,"{host:FIN-SRV02,user:bpatel,process:chrome.exe,geo:CN,asn:AS16987}",c2|ransomware|loader,Requires further investigation,false
R01527,18.246.190.99,10.0.6.191,6ea34e72285a4e7fcde45cf9872ec0ed,md5,1704965833,1706904577,97,88,RedLine,"{host:HR-PC17,user:svc_backup,process:chrome.exe,geo:DE,asn:AS37227}",ransomware|dropper,Suspicious download observed,true
R01528,204.106.235.134,10.0.8.2,585f8b4db8277eb70df0fd5fe308d8717c03359477a419e1765b3c6bffb180c0,sha256,1706005034,,97,63,QakBot,"{host:OPS-SRV03,user:svc_backup,process:wscript.exe,geo:IR,asn:AS30182}",ransomware|infostealer|lateral|loader,Possible lateral movement,true
R01529,159.189.174.79,10.0.6.202,f2d77917f8432756545cc33adaf536c26cac737c531616eaa7d55ccf4141333c,sha256,1704333184,1705664405,93,88,BlackCat,"{host:EDGE-GW01,user:jdoe,process:cmd.exe,geo:DE,asn:AS17485}",infostealer|download,Suspicious download observed,true
R01530,168.250.43.194,10.0.3.35,update-check.cn,domain,1704422616,1704964243,50,95,LockBit,"{host:FIN-SRV01,user:analyst,process:wscript.exe,geo:CN,asn:AS13596}",email|beacon|download|c2,Confirmed malicious beacon,false
R01531,64.34.163.75,10.0.1.248,http://update-check.net/payload.bin,url,1705663430,1706782938,68,89,TrickBot,"{host:HR-PC17,user:asmith,process:outlook.exe,geo:RU,asn:AS18257}",download|malware,Requires further investigation,false
R01532,44.218.152.116,10.0.14.96,f2f180b94c9901026d3a9cb628669ec11dd7c1b4b104429f4c09709012be1bf7,sha256,1705552059,1707427467,61,82,Mirai,"{host:OPS-SRV03,user:svc_backup,process:rundll32.exe,geo:IR,asn:AS61531}",apt|scanner|lateral,Automated detection alert,false
R01533,94.141.198.44,10.0.13.159,cdn-stage.net,domain,1704676421,,44,44,TrickBot,"{host:EDGE-GW01,user:bpatel,process:powershell.exe,geo:CN,asn:AS6453}",dropper|apt|lateral|beacon,Confirmed malicious beacon,true
R01534,168.251.216.115,10.0.18.36,cdn-stage.org,domain,1704321634,1705439032,85,66,APT29,"{host:EDGE-GW01,user:mwong,process:cmd.exe,geo:NL,asn:AS33472}",c2|scanner,Possible lateral movement,false
R01535,182.74.170.253,10.0.8.201,update-check.xyz,domain,1704760168,1706467767,67,45,QakBot,"{host:SALES-PC09,user:analyst,process:outlook.exe,geo:DE,asn:AS34789}",beacon|email|apt,Suspicious download observed,true
R01536,84.48.36.238,10.0.12.20,659fcdff0006ba6b0ec8f31bc6baba692e642ac07f97ec4fc93f1db09f85898d,sha256,1705719758,,81,82,CobaltStrike,"{host:OPS-SRV03,user:svc_backup,process:cmd.exe,geo:KP,asn:AS24637}",lateral|email|phishing,Suspicious download observed,false
R01537,111.4.58.39,10.0.9.13,9d927a1f17a52a92d3a933ae88a7c636,md5,1704588324,1705308635,72,91,Unknown,"{host:ENG-LT02,user:asmith,process:cmd.exe,geo:KP,asn:AS36084}",loader|email|scanner|malware,Requires further investigation,false
R01538,134.12.147.205,10.0.6.216,242.73.124.121,ip,1705423046,,56,47,APT29,"{host:ENG-LT02,user:mwong,process:cmd.exe,geo:NL,asn:AS6106}",download|ransomware|c2,Confirmed malicious beacon,false
R01539,146.217.249.188,10.0.1.77,138.102.132.192,ip,1705870040,1707238926,60,99,CobaltStrike,"{host:EDGE-GW01,user:jdoe,process:chrome.exe,geo:NL,asn:AS29819}",apt|ransomware,Possible lateral movement,false
R01540,244.197.87.127,10.0.7.228,6ed7fc45499cd978136a0bdee6225fb42b5ee73b766dd0c90fc645ae9001b541,sha256,1704656339,1705732927,61,65,Mirai,"{host:HR-PC17,user:mwong,process:powershell.exe,geo:IR,asn:AS33339}",malware|recon,Suspicious download observed,true
R01541,253.167.34.200,10.0.12.100,df6d05f4bb7849dc5377fc6e2471e106b953dff1a972ecbd9f95303e50b51c0a,sha256,1705028279,1705582287,88,49,APT29,"{host:HR-PC17,user:mwong,process:cmd.exe,geo:IR,asn:AS53031}",download|malware|lateral,Suspicious download observed,false
R01542,204.39.96.110,10.0.7.148,238.38.60.124,ip,1705753209,1705880919,89,44,APT29,"{host:HR-PC17,user:jdoe,process:chrome.exe,geo:CN,asn:AS34209}",lateral|c2|dropper|apt,Requires further investigation,true
R01543,247.252.4.220,10.0.2.235,http://update-check.org/panel.bin,url,1705637667,1707208195,51,46,Mirai,"{host:OPS-SRV03,user:mwong,process:chrome.exe,geo:NL,asn:AS12922}",lateral|malware,Possible lateral movement,false
R01544,198.96.2.174,10.0.19.135,http://secure-login.top/panel.bin,url,1704814307,1706032875,66,67,Unknown,"{host:HR-PC17,user:admin,process:outlook.exe,geo:IR,asn:AS30060}",scanner|dropper|phishing,Automated detection alert,true
R01545,253.175.128.238,10.0.7.88,11.227.56.38,ip,1704330803,1706286149,96,96,QakBot,"{host:EDGE-GW01,user:admin,process:cmd.exe,geo:KP,asn:AS4071}",malware|apt|phishing|loader,Suspicious download observed,true
R01546,226.233.213.14,10.0.19.222,89d8fd8725b2ac768d91ec0d3aad9d19,md5,1705605369,1707057435,71,59,CobaltStrike,"{host:SALES-PC09,user:bpatel,process:outlook.exe,geo:IR,asn:AS53289}",download|malware|phishing|apt,Automated detection alert,true
R01547,131.139.122.21,10.0.6.53,fe8a4bf0aee5cd62b41e1ec0d874a158,md5,1704999294,1706442049,72,48,BlackCat,"{host:SALES-PC09,user:svc_backup,process:chrome.exe,geo:NL,asn:AS58474}",loader|beacon|download|lateral,Suspicious download observed,false
R01548,251.251.49.98,10.0.19.80,update-check.net,domain,1704813526,,71,62,TrickBot,"{host:FIN-SRV02,user:analyst,process:chrome.exe,geo:NL,asn:AS37796}",loader|beacon|c2,Possible lateral movement,false
R01549,140.150.127.74,10.0.1.176,update-check.cn,domain,1705245760,1706838563,40,82,TrickBot,"{host:SALES-PC09,user:bpatel,process:powershell.exe,geo:IR,asn:AS35375}",infostealer|apt|phishing,Confirmed malicious beacon,false
R01550,168.108.195.121,10.0.4.229,192.64.101.189,ip,1705746061,1707647032,84,96,Mirai,"{host:DEV-LT07,user:mwong,process:outlook.exe,geo:RU,asn:AS19345}",recon|loader,Confirmed malicious beacon,true
R01551,116.201.7.68,10.0.6.29,backup-sync.net,domain,1705539810,1705727241,56,93,CobaltStrike,"{host:HR-PC17,user:mwong,process:chrome.exe,geo:KP,asn:AS41756}",email|lateral|infostealer|scanner,Requires further investigation,true
R01552,150.54.182.123,10.0.11.33,data-node.ru,domain,1704665614,1705653579,54,45,RedLine,"{host:DEV-LT07,user:asmith,process:chrome.exe,geo:RU,asn:AS46242}",scanner|malware|email,Requires further investigation,false
R01553,113.222.42.91,10.0.0.154,121.186.105.120,ip,1705627702,1705820761,76,68,Emotet,"{host:FIN-SRV02,user:admin,process:outlook.exe,geo:KP,asn:AS9058}",phishing|lateral,Possible lateral movement,true
R01554,220.91.40.163,10.0.14.62,8e7cc8053978f507490ef964ae6c3393,md5,1705534172,1707177803,91,95,LockBit,"{host:OPS-SRV03,user:bpatel,process:powershell.exe,geo:KP,asn:AS31703}",beacon|c2,Automated detection alert,false
R01555,122.124.193.100,10.0.3.33,e4d096ed2a9418dc933eb2e9402149dd,md5,1704793174,1705153770,74,94,Emotet,"{host:FIN-SRV02,user:analyst,process:wscript.exe,geo:NL,asn:AS62869}",lateral|recon,Requires further investigation,false
R01556,32.244.7.76,10.0.15.243,http://auth-panel.org/drop.bin,url,1704367154,1706142095,80,96,LockBit,"{host:ENG-LT02,user:asmith,process:chrome.exe,geo:IR,asn:AS53403}",lateral|ransomware|beacon,Possible lateral movement,true
R01557,87.40.97.67,10.0.7.231,977c1180af17b6893e21ba08845e5454,md5,1704458323,1705524685,85,67,Unknown,"{host:FIN-SRV01,user:svc_backup,process:cmd.exe,geo:CN,asn:AS8056}",c2|scanner|download,Automated detection alert,false
R01558,197.155.107.116,10.0.5.111,http://auth-panel.top/stage.bin,url,1704617835,,64,86,QakBot,"{host:EDGE-GW01,user:analyst,process:chrome.exe,geo:RU,asn:AS16321}",email|scanner|ransomware,Possible lateral movement,true
R01559,228.93.146.162,10.0.1.78,6af2a4ad39fdd16b3dca54f4c3456375df49b3e100e84b562890e7018713004c,sha256,1704375472,1706269385,62,74,Emotet,"{host:FIN-SRV01,user:mwong,process:rundll32.exe,geo:KP,asn:AS49308}",beacon|dropper|c2,Automated detection alert,false
R01560,174.126.178.47,10.0.7.229,8f780a8534d7897256059afaf9947302,md5,1704082325,1705683833,79,78,Emotet,"{host:FIN-SRV01,user:bpatel,process:chrome.exe,geo:CN,asn:AS19804}",email|dropper,Suspicious download observed,false
R01561,132.223.220.69,10.0.10.108,http://secure-login.org/panel.bin,url,1704808911,1704903453,58,59,APT29,"{host:EDGE-GW01,user:jdoe,process:rundll32.exe,geo:IR,asn:AS24692}",loader|malware|download|c2,Possible lateral movement,true
R01562,213.176.179.154,10.0.14.77,backup-sync.net,domain,1704753176,,53,83,RedLine,"{host:DEV-LT07,user:guest,process:powershell.exe,geo:IR,asn:AS58624}",lateral|recon|dropper|apt,Possible lateral movement,false
R01563,137.75.177.66,10.0.4.71,eb72d0f7e0c46d7b836d3211d97bce8248b18af999e8bf56244e122f025d505f,sha256,1704840261,1704985817,62,63,BlackCat,"{host:OPS-SRV03,user:admin,process:rundll32.exe,geo:KP,asn:AS64529}",phishing|ransomware|apt,Suspicious download observed,true
R01564,69.213.44.238,10.0.18.125,237.72.86.232,ip,1704386546,,77,69,BlackCat,"{host:HR-PC17,user:guest,process:chrome.exe,geo:NL,asn:AS18522}",email|dropper|phishing|beacon,Automated detection alert,true
R01565,139.250.159.84,10.0.5.242,b229f06d341262efc38d1f329fb4e23d79b81546109bbe5e9eb5693a79b05b42,sha256,1704083298,,89,64,Emotet,"{host:DEV-LT07,user:asmith,process:rundll32.exe,geo:IR,asn:AS46681}",phishing|dropper|c2|malware,Confirmed malicious beacon,true
R01566,77.212.55.251,10.0.4.131,http://backup-sync.xyz/update.bin,url,1705299850,1707135442,82,80,TrickBot,"{host:DEV-LT07,user:svc_backup,process:powershell.exe,geo:CN,asn:AS64428}",phishing|lateral|ransomware,Suspicious download observed,true
R01567,26.96.252.154,10.0.5.153,data-node.org,domain,1704318043,,55,91,CobaltStrike,"{host:DEV-LT07,user:mwong,process:cmd.exe,geo:CN,asn:AS44089}",recon|malware|download,Possible lateral movement,false
R01568,122.232.229.241,10.0.4.89,a029b33a2eeed6b8640502effddba15dbaa62959f4e61e9e21fba6619911834c,sha256,1704321615,1705988446,94,55,APT29,"{host:EDGE-GW01,user:bpatel,process:cmd.exe,geo:NL,asn:AS46213}",beacon|lateral,Possible lateral movement,true
R01569,230.10.62.100,10.0.7.95,update-check.top,domain,1704148463,1704519353,45,67,Unknown,"{host:ENG-LT02,user:guest,process:cmd.exe,geo:CN,asn:AS16566}",email|scanner|download|phishing,Requires further investigation,true
R01570,240.184.97.63,10.0.18.22,backup-sync.net,domain,1704119718,,95,58,Emotet,"{host:HR-PC17,user:guest,process:cmd.exe,geo:DE,asn:AS27225}",download|ransomware,Automated detection alert,false
R01571,92.167.99.123,10.0.9.179,http://data-node.org/payload.bin,url,1705835848,1706613544,90,49,TrickBot,"{host:EDGE-GW01,user:asmith,process:cmd.exe,geo:RU,asn:AS6468}",scanner|download,Suspicious download observed,false
R01572,146.209.199.48,10.0.17.141,05da7681acc48576c6622d2d96cf9ab2,md5,1704186944,1704600315,93,90,Unknown,"{host:EDGE-GW01,user:admin,process:wscript.exe,geo:DE,asn:AS37670}",ransomware|lateral,Automated detection alert,false
R01573,161.202.230.156,10.0.11.156,secure-login.cn,domain,1704203499,1705679951,86,91,BlackCat,"{host:SALES-PC09,user:asmith,process:wscript.exe,geo:RU,asn:AS59627}",download|loader|recon|phishing,Confirmed malicious beacon,false
R01574,237.51.253.176,10.0.7.37,d4b2513c707a4d5d9812e14148ae41485cb97f165a2a13349e18dbc919b70dca,sha256,1704520556,1705695282,98,97,LockBit,"{host:HR-PC17,user:admin,process:outlook.exe,geo:IR,asn:AS7509}",lateral|ransomware|malware,Suspicious download observed,false
R01575,192.15.17.175,10.0.1.190,187.182.138.226,ip,1705394571,1706355537,78,95,QakBot,"{host:EDGE-GW01,user:bpatel,process:rundll32.exe,geo:KP,asn:AS22115}",lateral|beacon|recon,Automated detection alert,true
R01576,174.250.57.133,10.0.4.227,30.126.32.140,ip,1704485799,,100,43,CobaltStrike,"{host:SALES-PC09,user:jdoe,process:powershell.exe,geo:IR,asn:AS19280}",dropper|ransomware|download|lateral,Requires further investigation,true
R01577,95.201.9.86,10.0.8.1,6d06ad95abdd1071a50ecddf91f910d2,md5,1705601582,1707060669,42,62,CobaltStrike,"{host:OPS-SRV03,user:jdoe,process:cmd.exe,geo:NL,asn:AS25964}",lateral|infostealer,Requires further investigation,false
R01578,63.21.141.233,10.0.6.186,http://data-node.top/payload.bin,url,1705660510,1706124098,98,55,Mirai,"{host:EDGE-GW01,user:asmith,process:chrome.exe,geo:CN,asn:AS45634}",loader|lateral|apt|recon,Automated detection alert,false
R01579,239.220.88.80,10.0.5.36,98ff0194ebfd65fd39d34950445e63f8,md5,1706001159,1706992302,70,55,LockBit,"{host:SALES-PC09,user:guest,process:chrome.exe,geo:DE,asn:AS56910}",infostealer|email|scanner|malware,Requires further investigation,true
R01580,115.104.175.24,10.0.11.30,26b4469c3742050b35123e6e412c028d6bd4b7d62a77663a703985e7eae7b0a2,sha256,1704211084,1706016002,84,100,CobaltStrike,"{host:FIN-SRV02,user:asmith,process:chrome.exe,geo:CN,asn:AS33307}",download|infostealer|recon,Requires further investigation,true
R01581,3.98.52.252,10.0.2.248,secure-login.net,domain,1704498952,,42,51,BlackCat,"{host:EDGE-GW01,user:mwong,process:outlook.exe,geo:KP,asn:AS9615}",malware|infostealer|recon|email,Suspicious download observed,false
R01582,25.160.100.145,10.0.11.220,cdn-stage.top,domain,1704240079,1704859443,98,88,RedLine,"{host:EDGE-GW01,user:svc_backup,process:rundll32.exe,geo:RU,asn:AS2617}",dropper|lateral|email,Automated detection alert,true
R01583,129.156.8.1,10.0.6.100,secure-login.xyz,domain,1705391040,1706100364,41,81,QakBot,"{host:FIN-SRV01,user:asmith,process:cmd.exe,geo:RU,asn:AS64220}",phishing|ransomware|email|beacon,Requires further investigation,true
R01584,1.193.249.99,10.0.14.252,0fd61f50408826bbc4df2148d82140a7,md5,1705891157,1707227898,65,41,Unknown,"{host:EDGE-GW01,user:asmith,process:powershell.exe,geo:IR,asn:AS54732}",email|lateral,Possible lateral movement,true
R01585,85.223.142.31,10.0.19.149,1.122.36.98,ip,1705976560,1707715077,49,88,Mirai,"{host:DEV-LT07,user:admin,process:powershell.exe,geo:RU,asn:AS28746}",c2|dropper|infostealer,Possible lateral movement,true
R01586,72.194.232.6,10.0.16.36,http://data-node.net/stage.bin,url,1704412482,1704534079,74,79,Emotet,"{host:SALES-PC09,user:jdoe,process:cmd.exe,geo:RU,asn:AS15128}",email|malware,Suspicious download observed,false
R01587,240.137.248.168,10.0.18.143,78.10.55.220,ip,1705515848,1706855742,94,76,TrickBot,"{host:FIN-SRV01,user:analyst,process:powershell.exe,geo:IR,asn:AS14467}",phishing|recon,Suspicious download observed,true
R01588,228.62.223.247,10.0.4.3,124.42.29.65,ip,1705758781,1705917001,75,62,Emotet,"{host:HR-PC17,user:mwong,process:outlook.exe,geo:CN,asn:AS50892}",apt|scanner,Possible lateral movement,false
